url,city,state,street-address,zipcode,beds,baths,sqft,lotsize,price,property-type,time-on-realtor,hoa,price/sqft,garage,year,median_listing_home_price,median_sold_home_price,median_days_on_market,median_listing_home_price_persqft,school_district,broker
/realestateandhomes-detail/1648-Fairlawn-Ave_San-Jose_CA_95125_M10265-28313,San-Jose,CA,1648 Fairlawn Ave,95125,4,2,"1,618sqft","6,267sqft lot","$2,250,000 ",Single Family,4 Days,,"$1,391 ",1 car,1960,"$1,890,000 ","$1,880,000 ",46,$967 ,-,Sereno
/realestateandhomes-detail/39-Cheltenham-Way_San-Jose_CA_95139_M15011-88475,San-Jose,CA,39 Cheltenham Way,95139,3,2,"1,120sqft","6,659sqft lot","$1,298,800 ",Single Family,4 Days,,"$1,160 ",2 cars,1972,"$1,174,950 ","$1,140,000 ",38,$783 ,-,INTERO REAL ESTATE SERVICES
/realestateandhomes-detail/6819-Quantum-Ct_San-Jose_CA_95119_M92770-52897,San-Jose,CA,6819 Quantum Ct,95119,3,3,"1,822sqft",-,"$1,098,888 ",Condo,4 Days,$400/mo,$603 ,2 cars,2020,,,,,-,-
/realestateandhomes-detail/4215-Briarglen-Dr_San-Jose_CA_95118_M12077-51369,San-Jose,CA,4215 Briarglen Dr,95118,4,2,"1,816sqft","5,083sqft lot","$1,625,000 ",Single Family,4 Days,,$895 ,2 cars,1978,"$1,699,000 ","$1,575,000 ",38,$859 ,-,COMPASS
/realestateandhomes-detail/130-Baroni-Ave-Apt-30_San-Jose_CA_95136_M15683-28405,San-Jose,CA,130 Baroni Ave Apt 30,95136,3,2.5,"1,482sqft",-,"$895,000 ",Condo,4 Days,$405/mo,$604 ,2 cars,1981,"$1,247,000 ","$1,175,000 ",39,$826 ,East Side Union High,Sereno
/realestateandhomes-detail/1967-Josephine-Ave_San-Jose_CA_95124_M22552-16183,San-Jose,CA,1967 Josephine Ave,95124,3,2,"1,665sqft","7,036sqft lot","$1,350,000 ",Single Family,4 Days,,$811 ,2 cars,1957,"$1,799,999 ","$1,625,000 ",55,"$1,000 ",Campbell Union High,-
/realestateandhomes-detail/2777-Richland-Ave_San-Jose_CA_95125_M17811-11862,San-Jose,CA,2777 Richland Ave,95125,4,3.5,"3,010sqft",0.28acre lot,"$3,488,888 ",Single Family,4 Days,,"$1,159 ",2 cars,2022,"$1,890,000 ","$1,880,000 ",46,$967 ,-,COMPASS
/realestateandhomes-detail/366-Heritage-View-Ter_San-Jose_CA_95125_M29648-41780,San-Jose,CA,366 Heritage View Ter,95125,3,2.5,"1,776sqft","1,745sqft lot","$1,249,950 ",Single Family,4 Days,$190/mo,$704 ,2 cars,2004,"$998,000 ","$1,032,500 ",47,$678 ,East Side Union High,-
/realestateandhomes-detail/1121-Flaxwood-St_San-Jose_CA_95120_M21006-69245,San-Jose,CA,1121 Flaxwood St,95120,3,2.5,"2,378sqft","9,107sqft lot","$1,895,000 ",Single Family,4 Days,,$797 ,3 cars,1986,"$1,895,000 ",,,$795 ,-,-
/realestateandhomes-detail/1588-Vallejo-Dr_San-Jose_CA_95130_M15634-59865,San-Jose,CA,1588 Vallejo Dr,95130,4,2,"1,428sqft","9,061sqft lot","$1,649,000 ",Single Family,4 Days,,"$1,155 ",,1958,"$1,848,000 ",,,"$1,180 ",Campbell Union High,-
/realestateandhomes-detail/1466-Florida-Ave_San-Jose_CA_95122_M27280-64131,San-Jose,CA,1466 Florida Ave,95122,3,1,960sqft,"5,756sqft lot","$799,900 ",Single Family,4 Days,,$833 ,1 car,1959,"$867,000 ","$965,000 ",57,$833 ,East Side Union High,-
/realestateandhomes-detail/2425-Woodland-Ave_San-Jose_CA_95128_M15192-65606,San-Jose,CA,2425 Woodland Ave,95128,3,2,"1,366sqft","5,755sqft lot","$1,695,000 ",Single Family,4 Days,,"$1,241 ",2 cars,1950,"$1,299,900 ","$1,500,000 ",36,"$1,248 ",San Jose Unified,-
/realestateandhomes-detail/1872-Walnut-Grove-Ave_San-Jose_CA_95126_M14178-56753,San-Jose,CA,1872 Walnut Grove Ave,95126,3,2,"1,614sqft","5,499sqft lot","$1,199,000 ",Single Family,4 Days,,$743 ,2 cars,1946,"$1,299,900 ","$1,500,000 ",36,"$1,248 ",San Jose Unified,-
/realestateandhomes-detail/1534-Sierraville-Ave_San-Jose_CA_95132_M21080-76944,San-Jose,CA,1534 Sierraville Ave,95132,4,3,"1,907sqft","6,277sqft lot","$1,880,000 ",Single Family,4 Days,,$986 ,2 cars,1970,,,,,-,-
/realestateandhomes-detail/420-Richfield-Dr_San-Jose_CA_95129_M95501-67530,San-Jose,CA,420 Richfield Dr,95129,10,-,"3,827sqft","7,093sqft lot","$2,295,000 ",Multi-Family,4 Days,,$600 ,6 cars,1965,,,,,Cupertino Union,-
/realestateandhomes-detail/2046-Pollen-Ct_San-Jose_CA_95131_M28158-91734,San-Jose,CA,2046 Pollen Ct,95131,3,2,"1,040sqft","2,113sqft lot","$789,000 ",Condo,5 Days,$314/mo,$759 ,2 cars,1977,"$1,100,000 ",,,$754 ,-,-
/realestateandhomes-detail/527-McLaughlin-Ave-Spc-405_San-Jose_CA_95116_M91461-97673,San-Jose,CA,527 McLaughlin Ave Spc 405,95116,2,1,"1,000sqft",-,"$112,000 ",Mfd/Mobile,5 Days,,$112 ,,1957,,,,,-,-
/realestateandhomes-detail/1337-Castlemont-Ave_San-Jose_CA_95128_M21648-78464,San-Jose,CA,1337 Castlemont Ave,95128,9,-,"3,867sqft","9,389sqft lot","$2,049,000 ",Multi-Family,5 Days,,$530 ,6 cars,1967,"$1,499,999 ",,,"$1,031 ",-,Intero Almaden
/realestateandhomes-detail/411-Park-Ave-Unit-334_San-Jose_CA_95110_M23943-18574,San-Jose,CA,411 Park Ave Unit 334,95110,2,2,"1,013sqft",-,"$775,000 ",Condo,5 Days,$526/mo,$765 ,,1987,,,,,San Jose Unified,Sereno
/realestateandhomes-detail/22552-Country-View-Dr_San-Jose_CA_95120_M25152-76822,San-Jose,CA,22552 Country View Dr,95120,5,4.5,"5,165sqft",10.82acre lot,"$4,648,500 ",Single Family,5 Days,,$900 ,3 cars,2001,"$1,997,000 ","$1,905,000 ",40,$892 ,Morgan Hill Unified,Better Homes and Gardens Real Estate Ventura Barnett Properties
/realestateandhomes-detail/1049-Glen-Echo-Ave_San-Jose_CA_95125_M28215-23966,San-Jose,CA,1049 Glen Echo Ave,95125,4,3.5,"3,172sqft","6,039sqft lot","$2,788,888 ",Single Family,5 Days,,$879 ,2 cars,1948,"$1,699,000 ","$1,537,500 ",44,$972 ,-,Redfin
/realestateandhomes-detail/5486-Tradewinds-Walkway-Apt-1_San-Jose_CA_95123_M13445-64090,San-Jose,CA,5486 Tradewinds Walkway Apt 1,95123,2,1,810sqft,-,"$474,999 ",Condo,5 Days,$420/mo,$586 ,1 car,1970,"$525,000 ","$525,000 ",41,$595 ,-,-
/realestateandhomes-detail/51-S-19th-St_San-Jose_CA_95116_M11003-07359,San-Jose,CA,51 S 19th St,95116,60,-,"29,776sqft",0.49acre lot,"$7,500,000 ",Multi-Family,5 Days,,$252 ,,1961,,,,,San Jose Unified,-
/realestateandhomes-detail/4608-Royal-Grove-Ct_San-Jose_CA_95136_M23857-65078,San-Jose,CA,4608 Royal Grove Ct,95136,5,3,"2,533sqft","9,182sqft lot","$1,588,888 ",Single Family,5 Days,,$627 ,3 cars,1975,"$1,247,000 ","$1,175,000 ",39,$826 ,Santa Clara,-
/realestateandhomes-detail/2901-David-Ave_San-Jose_CA_95128_M16457-58810,San-Jose,CA,2901 David Ave,95128,5,-,"2,149sqft","7,008sqft lot","$1,599,000 ",Multi-Family,5 Days,,$744 ,2 cars,1961,,,,,Campbell Union Elementary,-
/realestateandhomes-detail/250-Palacio-Royale-Cir_San-Jose_CA_95116_M23075-95651,San-Jose,CA,250 Palacio Royale Cir,95116,2,1.5,"1,000sqft",-,"$559,000 ",Townhome,6 Days,$360/mo,$559 ,,1977,,,,,East Side Union High,-
/realestateandhomes-detail/15825-Alta-Vista-Way_San-Jose_CA_95127_M12985-29279,San-Jose,CA,15825 Alta Vista Way,95127,3,2.5,"2,128sqft","8,590sqft lot","$1,788,000 ",Single Family,6 Days,,$840 ,2 cars,1977,"$954,250 ","$888,800 ",45,$698 ,-,COMPASS
/realestateandhomes-detail/5336-Monterey-Hwy-Apt-21_San-Jose_CA_95111_M28913-50193,San-Jose,CA,5336 Monterey Hwy Apt 21,95111,2,2,950sqft,-,"$548,000 ",Condo,6 Days,$378/mo,$577 ,,1979,"$899,888 ",,,$577 ,-,-
/realestateandhomes-detail/3291-Floresta-Dr_San-Jose_CA_95148_M10948-58308,San-Jose,CA,3291 Floresta Dr,95148,3,2,"1,648sqft","6,415sqft lot","$1,299,999 ",Single Family,7 Days,$27/mo,$789 ,2 cars,1967,"$1,289,000 ",,,$754 ,-,-
/realestateandhomes-detail/1290-Foxwood-Dr_San-Jose_CA_95118_M28556-72165,San-Jose,CA,1290 Foxwood Dr,95118,3,2.5,"1,533sqft","2,573sqft lot","$999,800 ",Townhome,7 Days,$400/mo,$652 ,2 cars,1985,"$1,399,950 ",,,$863 ,-,Coldwell Banker Realty
/realestateandhomes-detail/900-Golden-Wheel-Park-Dr-Spc-155_San-Jose_CA_95112_M12844-38381,San-Jose,CA,900 NW Golden Wheel Park Dr Unit 155,95112,2,2,"1,100sqft",-,"$349,000 ",Mfd/Mobile,7 Days,,$317 ,3 cars,2000,"$1,398,000 ","$1,260,000 ",42,$802 ,-,-
/realestateandhomes-detail/20525-Whispering-Oaks-Dr_San-Jose_CA_95120_M26712-34792,San-Jose,CA,20525 Whispering Oaks Dr,95120,4,3,"4,062sqft",2acre lot,"$3,899,000 ",Single Family,7 Days,,$960 ,3 cars,1985,"$1,997,000 ","$1,905,000 ",40,$892 ,-,Sereno
/realestateandhomes-detail/1524-Dentona-Pl_San-Jose_CA_95118_M28964-43825,San-Jose,CA,1524 Dentona Pl,95118,4,2.5,"2,573sqft","6,446sqft lot","$2,250,000 ",Single Family,7 Days,,$874 ,2 cars,2009,"$1,449,950 ","$1,415,000 ",56,"$1,010 ",Campbell Union High,CENTURY 21 Real Estate Alliance
/realestateandhomes-detail/2359-Mount-Davidson-Dr_San-Jose_CA_95124_M17235-94769,San-Jose,CA,2359 Mount Davidson Dr,95124,3,2,"1,265sqft","3,994sqft lot","$1,259,000 ",Single Family,7 Days,,$995 ,2 cars,1979,"$1,430,000 ","$1,212,500 ",38,$898 ,Campbell Union High,COMPASS
/realestateandhomes-detail/1461-Forrestal-Ave_San-Jose_CA_95110_M16569-22849,San-Jose,CA,1461 Forrestal Ave,95110,2,3,"1,475sqft","5,540sqft lot","$1,365,000 ",Single Family,7 Days,,$925 ,2 cars,1955,"$998,944 ",,,$836 ,San Jose Unified,Intero Real Estate Services
/realestateandhomes-detail/1420-Phelps-Ave_San-Jose_CA_95117_M23939-40840,San-Jose,CA,1420 Phelps Ave,95117,2,2,"1,152sqft","1,440sqft lot","$949,950 ",Townhome,1 Day,$260/mo,$825 ,2 cars,1972,"$949,000 ",,,$734 ,Campbell Union High,-
/realestateandhomes-detail/144-S-3rd-St-Unit-132_San-Jose_CA_95112_M17901-72561,San-Jose,CA,144 S 3rd St Unit 132,95112,2,2.5,"1,542sqft",-,"$775,000 ",Condo,8 Days,$802/mo,$503 ,2 cars,1996,"$995,000 ","$925,000 ",41,$712 ,San Jose Unified,Sereno
/realestateandhomes-detail/3760-Nieman-Blvd_San-Jose_CA_95121_M20197-59809,San-Jose,CA,3760 Nieman Blvd,95121,5,4.5+,"4,524sqft",0.65acre lot,"$3,456,888 ",Single Family,8 Days,,$764 ,3 cars,,,,,,Santa Clara,Home Buyers Realty
/realestateandhomes-detail/1406-Almanor-Ct_San-Jose_CA_95132_M16688-23279,San-Jose,CA,1406 Almanor Ct,95132,5,2.5,"2,002sqft","6,050sqft lot","$999,000 ",Single Family,8 Days,,$499 ,2 cars,1969,,,,,-,-
/realestateandhomes-detail/560-N-1st-St_San-Jose_CA_95112_M29983-02225,San-Jose,CA,560 N 1st St,95112,4,2.5,"2,460sqft","6,875sqft lot","$1,888,000 ",Single Family,8 Days,,$767 ,2 cars,1888,"$995,000 ","$925,000 ",41,$712 ,-,-
/realestateandhomes-detail/430-N-1st-St-Unit-308_San-Jose_CA_95112_M17570-88627,San-Jose,CA,430 N 1st St Unit 308,95112,3,3,"1,548sqft",-,"$875,000 ",Condo,8 Days,$634/mo,$565 ,2 cars,1994,"$995,000 ","$925,000 ",41,$712 ,San Jose Unified,-
/realestateandhomes-detail/1531-Huddersfield-Ct_San-Jose_CA_95126_M25830-50976,San-Jose,CA,1531 Huddersfield Ct,95126,2,1,941sqft,-,"$865,000 ",Townhome,8 Days,$412/mo,$919 ,2 cars,1973,"$898,000 ","$982,000 ",35,$742 ,-,-
/realestateandhomes-detail/955-Sunbonnet-Loop_San-Jose_CA_95125_M25502-95436,San-Jose,CA,955 Sunbonnet Loop,95125,3,2.5,"1,949sqft","3,019sqft lot","$1,590,000 ",Single Family,8 Days,$135/mo,$816 ,2 cars,2000,"$998,000 ","$1,032,500 ",47,$678 ,-,Redfin
/realestateandhomes-detail/1539-Arata-Ct_San-Jose_CA_95125_M19133-39650,San-Jose,CA,1539 Arata Ct,95125,4,4.5,"3,000sqft","7,242sqft lot","$2,998,000 ",Single Family,8 Days,,$999 ,2 cars,2022,"$1,699,000 ","$1,537,500 ",44,$972 ,San Jose Unified,-
/realestateandhomes-detail/1758-Vista-Glen-Dr_San-Jose_CA_95122_M12997-64130,San-Jose,CA,1758 Vista Glen Dr,95122,3,2,"1,094sqft","6,173sqft lot","$850,000 ",Single Family,8 Days,,$777 ,2 cars,1971,"$939,990 ",,,$724 ,San Jose Unified,Homesmart Pv & Associates
/realestateandhomes-detail/1326-Joplin-Dr-Unit-1_San-Jose_CA_95118_M15345-94503,San-Jose,CA,1326 Joplin Dr Unit 1,95118,2,1,810sqft,-,"$569,000 ",Condo,8 Days,$399/mo,$702 ,,1970,"$574,999 ","$575,000 ",36,$639 ,San Jose Unified,-
/realestateandhomes-detail/2326-W-Hedding-St_San-Jose_CA_95128_M29919-52494,San-Jose,CA,2326 W Hedding St,95128,3,1,"1,134sqft","5,850sqft lot","$1,400,000 ",Single Family,8 Days,,"$1,235 ",2 cars,1950,"$1,299,900 ","$1,500,000 ",36,"$1,248 ",Santa Clara,-
/realestateandhomes-detail/386-N-8th-St_San-Jose_CA_95112_M29886-01708,San-Jose,CA,386 N 8th St,95112,3,2,"1,152sqft","3,588sqft lot","$998,000 ",Single Family,8 Days,,$866 ,,1901,"$995,000 ","$925,000 ",41,$712 ,-,-
/realestateandhomes-detail/550-N-7th-St_San-Jose_CA_95112_M17698-17132,San-Jose,CA,550 N 7th St,95112,2,2.5,"1,400sqft",-,"$998,000 ",Condo,8 Days,$328/mo,$713 ,2 cars,2003,"$995,000 ","$925,000 ",41,$712 ,San Jose Unified,-
/realestateandhomes-detail/4425-Norwalk-Dr-Apt-18_San-Jose_CA_95129_M14806-80834,San-Jose,CA,4425 Norwalk Dr Apt 18,95129,2,1.5,"1,099sqft",-,"$596,000 ",Condo,8 Days,$480/mo,$542 ,,1970,"$598,888 ","$631,000 ",38,$564 ,Fremont Union High,MONTEREY BAY PROPERTIES
/realestateandhomes-detail/676-Galleon-Ct_San-Jose_CA_95133_M25623-05219,San-Jose,CA,676 Galleon Ct,95133,3,2,"1,342sqft",-,"$799,000 ",Condo,8 Days,$400/mo,$595 ,1 car,1983,"$938,000 ","$1,100,000 ",35,$645 ,East Side Union High,-
/realestateandhomes-detail/345-Kenbrook-Cir_San-Jose_CA_95111_M21043-98988,San-Jose,CA,345 Kenbrook Cir,95111,2,2,"1,012sqft",-,"$625,000 ",Condo,8 Days,$330/mo,$618 ,2 cars,1987,"$599,000 ","$606,000 ",45,$591 ,East Side Union High,Coldwell Banker Realty
/realestateandhomes-detail/1850-Gunston-Way_San-Jose_CA_95124_M23376-40225,San-Jose,CA,1850 Gunston Way,95124,4,3,"1,788sqft","5,748sqft lot","$1,799,000 ",Single Family,8 Days,,"$1,006 ",2 cars,1955,"$1,624,500 ",,,"$1,138 ",-,Sereno
/realestateandhomes-detail/280-William-Manly-St-Unit-6_San-Jose_CA_95136_M26459-71414,San-Jose,CA,280 William Manly St Unit 6,95136,3,3,"1,818sqft",-,"$1,248,800 ",Condo,8 Days,$333/mo,$687 ,2 cars,2017,"$998,000 ","$1,032,500 ",47,$678 ,East Side Union High,-
/realestateandhomes-detail/496-LA-Scena-Pl_San-Jose_CA_95128_M12841-01089,San-Jose,CA,496 LA Scena Pl,95128,4,4,"1,812sqft",-,"$1,480,000 ",Townhome,8 Days,$358/mo,$817 ,2 cars,2013,"$1,549,000 ","$1,452,000 ",63,"$1,045 ",Campbell Union High,COMPASS
/realestateandhomes-detail/7247-Via-Vico_San-Jose_CA_95129_M24235-86860,San-Jose,CA,7247 Via Vico,95129,2,1,800sqft,-,"$949,000 ",Townhome,8 Days,$335/mo,"$1,186 ",,1980,"$2,298,000 ","$2,610,000 ",39,$805 ,-,-
/realestateandhomes-detail/7150-Rainbow-Dr-Apt-42_San-Jose_CA_95129_M14147-11892,San-Jose,CA,7150 Rainbow Dr Apt 42,95129,2,1.5,"1,050sqft",435sqft lot,"$699,000 ",Condo,8 Days,$571/mo,$666 ,,1964,"$2,298,000 ","$2,610,000 ",39,$805 ,Fremont Union,COMPASS
/realestateandhomes-detail/6526-Camden-Ave_San-Jose_CA_95120_M12297-84987,San-Jose,CA,6526 Camden Ave,95120,3,2,"1,940sqft","6,090sqft lot","$1,649,000 ",Single Family,8 Days,,$850 ,2 cars,1965,"$1,695,000 ",,,$915 ,San Jose Unified,-
/realestateandhomes-detail/30-E-Julian-St-Unit-118_San-Jose_CA_95112_M10999-61816,San-Jose,CA,30 E Julian St Unit 118,95112,2,2,"1,235sqft","1,235sqft lot","$775,000 ",Condo,9 Days,$565/mo,$628 ,2 cars,2000,"$995,000 ","$925,000 ",41,$712 ,-,Intero Real Estate Services
/realestateandhomes-detail/470-S-Willard-Ave_San-Jose_CA_95126_M23983-23700,San-Jose,CA,470 S Willard Ave,95126,2,2.5,997sqft,527sqft lot,"$685,000 ",Condo,9 Days,$225/mo,$687 ,1 car,1982,"$996,995 ","$940,000 ",32,$762 ,Santa Clara,-
/realestateandhomes-detail/2021-Park-Royal-Dr_San-Jose_CA_95125_M20361-11334,San-Jose,CA,2021 Park Royal Dr,95125,5,2.5,"2,624sqft","9,000sqft lot","$2,699,000 ",Single Family,9 Days,,"$1,029 ",2 cars,1973,"$1,699,000 ","$1,537,500 ",44,$972 ,San Jose Unified,Intero Almaden
/realestateandhomes-detail/3245-Janelle-Dr_San-Jose_CA_95148_M11315-51963,San-Jose,CA,3245 Janelle Dr,95148,3,2,"1,327sqft","4,499sqft lot","$1,375,000 ",Single Family,9 Days,,"$1,036 ",2 cars,1984,"$1,450,000 ","$1,431,875 ",37,$975 ,-,-
/realestateandhomes-detail/609-Sylvandale-Ave_San-Jose_CA_95111_M24507-76476,San-Jose,CA,609 Sylvandale Ave,95111,4,2,"1,241sqft","5,000sqft lot","$1,049,000 ",Single Family,9 Days,,$845 ,2 cars,1959,,,,,-,-
/realestateandhomes-detail/230-Southside-Dr_San-Jose_CA_95111_M21250-89810,San-Jose,CA,230 Southside Dr,95111,2,1,780sqft,0.45acre lot,"$1,700,000 ",Single Family,9 Days,,"$2,179 ",,1947,"$975,000 ",,,$785 ,-,Douglas Elliman - Malibu
/realestateandhomes-detail/1066-Newhall-St_San-Jose_CA_95126_M20099-43122,San-Jose,CA,1066 Newhall St,95126,2,1,986sqft,"2,925sqft lot","$1,088,000 ",Single Family,9 Days,,"$1,103 ",1 car,1937,,,,,San Jose Unified,Better Homes and Gardens Real Estate J.F. Finnegan Realtors
/realestateandhomes-detail/881-Canoas-Creek-Cir_San-Jose_CA_95136_M17004-16575,San-Jose,CA,881 Canoas Creek Cir,95136,4,2.5,"2,155sqft","4,163sqft lot","$1,658,000 ",Single Family,9 Days,$100/mo,$769 ,2 cars,2001,"$998,000 ","$1,032,500 ",47,$678 ,San Jose Unified,Redfin
/realestateandhomes-detail/2872-Moss-Hollow-Dr_San-Jose_CA_95121_M15941-33433,San-Jose,CA,2872 Moss Hollow Dr Unit 2872,95121,2,2,"1,440sqft",-,"$349,950 ",Mfd/Mobile,9 Days,,$243 ,,1977,"$894,500 ","$835,000 ",50,$790 ,-,-
/realestateandhomes-detail/5088-Sutter-Creek-Cir_San-Jose_CA_95136_M26580-13606,San-Jose,CA,5088 Sutter Creek Cir,95136,2,1.5,988sqft,436sqft lot,"$639,800 ",Townhome,9 Days,$386/mo,$648 ,,1986,"$1,169,000 ",,,$838 ,-,INTERO REAL ESTATE SERVICES
/realestateandhomes-detail/698-Teatree-Ct_San-Jose_CA_95128_M22422-48858,San-Jose,CA,698 Teatree Ct,95128,1,1,658sqft,-,"$420,000 ",Condo,9 Days,$825/mo,$638 ,,1988,"$1,699,000 ","$1,537,500 ",44,$972 ,Campbell Union High,-
/realestateandhomes-detail/1431-Rosecrest-Ter_San-Jose_CA_95126_M16284-83860,San-Jose,CA,1431 Rosecrest Ter,95126,4,2.5,"3,223sqft","5,369sqft lot","$2,850,000 ",Single Family,9 Days,,$884 ,2 cars,1996,"$1,198,000 ","$1,606,944 ",48,$866 ,-,-
/realestateandhomes-detail/2736-Matthias-Ct_San-Jose_CA_95121_M15998-00456,San-Jose,CA,2736 Matthias Ct,95121,3,2,"1,377sqft","6,075sqft lot","$1,100,000 ",Single Family,9 Days,,$799 ,2 cars,1978,"$1,200,000 ","$1,150,000 ",35,$871 ,-,-
/realestateandhomes-detail/5928-Kyburz-Pl_San-Jose_CA_95120_M14227-27219,San-Jose,CA,5928 Kyburz Pl,95120,4,2.5,"2,759sqft","2,640sqft lot","$1,998,000 ",Townhome,9 Days,$870/mo,$724 ,2 cars,1980,"$1,500,000 ",,,$611 ,-,COMPASS
/realestateandhomes-detail/6408-Menlo-Dr_San-Jose_CA_95120_M11330-05334,San-Jose,CA,6408 Menlo Dr,95120,4,2,"1,821sqft","6,442sqft lot","$1,800,000 ",Single Family,9 Days,,$988 ,2 cars,1963,"$1,695,000 ",,,$915 ,-,COMPASS
/realestateandhomes-detail/1257-Adrian-Way_San-Jose_CA_95122_M16848-21741,San-Jose,CA,1257 Adrian Way,95122,3,1,"1,297sqft","5,077sqft lot","$890,000 ",Single Family,9 Days,,$686 ,,1965,"$939,990 ",,,$724 ,East Side Union High,-
/realestateandhomes-detail/6532-Hercus-Ct_San-Jose_CA_95119_M14676-00488,San-Jose,CA,6532 Hercus Ct,95119,4,2.5,"2,256sqft","7,752sqft lot","$1,399,000 ",Single Family,9 Days,,$620 ,2 cars,1974,"$1,398,000 ","$1,370,000 ",48,$710 ,East Side Union High,COMPASS
/realestateandhomes-detail/2680-Grandview-Dr_San-Jose_CA_95133_M18497-57654,San-Jose,CA,2680 Grandview Dr,95133,4,2.5,"2,124sqft","6,000sqft lot","$1,598,888 ",Single Family,9 Days,,$753 ,2 cars,1977,,,,,-,-
/realestateandhomes-detail/861-Wyman-Way-Apt-2_San-Jose_CA_95133_M28758-05923,San-Jose,CA,861 Wyman Way Apt 2,95133,2,1,903sqft,-,"$499,888 ",Condo,9 Days,$370/mo,$554 ,1 car,1971,"$499,400 ","$538,000 ",36,$558 ,-,-
/realestateandhomes-detail/3223-Maple-Leaf-Ct_San-Jose_CA_95121_M22946-01210,San-Jose,CA,3223 Maple Leaf Ct,95121,4,2.5,"1,904sqft","5,000sqft lot","$1,399,888 ",Single Family,9 Days,,$735 ,2 cars,1981,,,,,East Side Union High,-
/realestateandhomes-detail/14111-Buckner-Dr_San-Jose_CA_95127_M21914-32634,San-Jose,CA,14111 Buckner Dr,95127,3,2.5,"2,109sqft",0.34acre lot,"$1,295,000 ",Single Family,10 Days,,$614 ,,1953,"$954,250 ","$888,800 ",45,$698 ,East Side Union High,-
/realestateandhomes-detail/735-N-19th-St_San-Jose_CA_95112_M19157-86607,San-Jose,CA,735 N 19th St,95112,3,2,"1,726sqft",0.24acre lot,"$1,350,000 ",Single Family,10 Days,,$782 ,2 cars,1949,"$995,000 ","$925,000 ",41,$712 ,-,-
/realestateandhomes-detail/2190-Bristolwood-Ln_San-Jose_CA_95132_M21381-89751,San-Jose,CA,2190 Bristolwood Ln,95132,4,2,"1,585sqft","6,096sqft lot","$1,199,000 ",Single Family,10 Days,,$756 ,2 cars,1964,"$1,559,000 ","$1,360,000 ",48,$869 ,East Side Union High,Coldwell Banker Realty
/realestateandhomes-detail/3057-Lone-Bluff-Way_San-Jose_CA_95111_M14930-13935,San-Jose,CA,3057 Lone Bluff Way,95111,4,3.5,"2,539sqft","6,000sqft lot","$1,473,000 ",Single Family,10 Days,,$580 ,2 cars,1975,"$599,000 ",,,$638 ,East Side Union,-
/realestateandhomes-detail/885-N-11th-St_San-Jose_CA_95112_M23047-05355,San-Jose,CA,885 N 11th St,95112,1,1,680sqft,"5,977sqft lot","$849,000 ",Single Family,10 Days,,"$1,249 ",2 cars,1920,"$995,000 ","$925,000 ",41,$712 ,-,Wunderlich Realty
/realestateandhomes-detail/590-Cedarville-Ln_San-Jose_CA_95133_M11456-41208,San-Jose,CA,590 Cedarville Ln,95133,3,3.5,"1,809sqft","1,809sqft lot","$1,098,000 ",Townhome,10 Days,$384/mo,$607 ,2 cars,2012,"$938,000 ","$1,100,000 ",35,$645 ,-,-
/realestateandhomes-detail/6201-McAbee-Rd_San-Jose_CA_95120_M29472-62405,San-Jose,CA,6201 McAbee Rd,95120,3,2.5,"2,262sqft","9,951sqft lot","$1,999,999 ",Single Family,10 Days,,$884 ,2 cars,1988,"$1,898,500 ","$1,975,000 ",41,$823 ,-,-
/realestateandhomes-detail/5509-Great-Oaks-Pkwy_San-Jose_CA_95123_M25961-09583,San-Jose,CA,5509 Great Oaks Pkwy,95123,3,3,"1,356sqft",-,"$925,000 ",Townhome,10 Days,$220/mo,$682 ,2 cars,2017,,,,,East Side Union High,-
/realestateandhomes-detail/5880-Lalor-Dr_San-Jose_CA_95123_M12535-25318,San-Jose,CA,5880 Lalor Dr,95123,3,2,"1,597sqft","5,974sqft lot","$1,398,000 ",Single Family,10 Days,,$875 ,2 cars,1972,"$1,399,888 ","$1,282,500 ",30,$771 ,-,-
/realestateandhomes-detail/1125-Yarwood-Ct_San-Jose_CA_95128_M21820-27095,San-Jose,CA,1125 Yarwood Ct,95128,1,1,658sqft,-,"$420,000 ",Condo,10 Days,$825/mo,$638 ,,1988,"$1,699,000 ","$1,537,500 ",44,$972 ,Campbell Union High,Coldwell Banker Realty
/realestateandhomes-detail/550-Hull-Ave_San-Jose_CA_95125_M14146-45584,San-Jose,CA,550 Hull Ave,95125,3,2,"1,667sqft","6,480sqft lot","$2,075,000 ",Single Family,10 Days,,"$1,245 ",,1927,"$1,300,000 ","$1,475,000 ",26,"$1,085 ",San Jose Unified,Better Homes and Gardens Real Estate J.F. Finnegan Realtors
/realestateandhomes-detail/2096-Sheffield-Dr_San-Jose_CA_95131_M24990-59839,San-Jose,CA,2096 Sheffield Dr,95131,2,2.5,"1,213sqft","2,025sqft lot","$968,000 ",Townhome,10 Days,$150/mo,$798 ,2 cars,2007,"$1,398,000 ","$1,260,000 ",42,$802 ,-,-
/realestateandhomes-detail/433-Chateau-La-Salle-Dr_San-Jose_CA_95111_M16451-28438,San-Jose,CA,433 Chateau La Salle Dr Unit 433,95111,2,2,"1,440sqft",-,"$369,900 ",Mfd/Mobile,10 Days,,$257 ,,1980,"$998,000 ","$1,032,500 ",47,$678 ,Franklin-McKinley Elementary,-
